,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
37,0.1921784889122567,0.48117571149690397,-0.11518261441233778,-0.9700943787273932,0.30961627742358033,0.19471095254017995,0.023474597486616976,-1.0972231950231945,-0.4318234370732929,-1.8528543806275763,0.5022948109608268,0.15578294752430955
38,0.5413434752411611,-0.3903752852628362,0.45550148650326827,2.4761646972790086,0.48392863336085434,0.6182594420970725,0.2821890253265009,2.10549528155965,0.09767154124018543,-1.1485841930458176,-1.6355446098078057,-1.0034428116101795
40,-0.15698649741664766,-0.48721428490280716,0.45550148650326827,-0.7026235250671949,5.495408866557477,1.7073841295290817,0.49386446628640596,-0.02965036949557966,-0.5641971816516625,-1.1485841930458176,-0.9777478649559181,0.15578294752430955
41,-0.15698649741664766,-0.3903752852628362,0.45550148650326827,-0.620324800864057,5.5389869555417945,1.7073841295290817,0.4703449728464165,-0.02965036949557966,-0.6303840539408458,-1.324651739941257,-0.9777478649559181,0.15578294752430955
42,0.1921784889122567,0.2874977122169616,-0.6043404151971429,0.30553584642124515,1.006865701172676,-0.4103583182553808,0.5409034531663849,0.5557927928905071,-0.4318234370732929,-0.2682464585686184,-0.6488494925299743,0.15578294752430955
43,-0.27337482619294984,-0.3903752852628362,-0.522814115066342,-0.9289450166258242,0.48392863336085434,-0.10782368285760044,0.3527475056464693,-0.13296386874021468,0.1638584135293717,0.6120912759085808,-0.8955232718494325,0.15578294752430955
44,-0.15698649741664766,-0.48721428490280716,-0.6043404151971429,-0.9289450166258242,0.6146629003138095,-0.10782368285760044,0.39978649252644816,-0.13296386874021468,0.2962321581077413,0.6120912759085808,-0.8955232718494325,0.15578294752430955
45,0.6577318040174632,-0.9714092831026628,-0.1967089145431387,-0.9289450166258242,0.5275067223451728,0.19471095254017995,0.705539907246311,-0.2362773679848115,-0.23326282020573708,0.34798995556542095,-0.4844003063170031,1.3150087066587985
46,-0.7389281412981553,1.6432437071765573,-0.6043404151971429,-0.31170458510228954,0.745397167266765,1.7073841295290817,1.6228001514058996,0.07366312974901713,0.49479277497529417,0.25995618211770094,-0.6488494925299743,-2.1626685707446685
47,-0.7389281412981553,1.7400827068165285,-0.6858667153279439,-0.31170458510228954,0.8761314342197205,1.6468772024495257,1.646319644845889,0.03922529666748487,0.3624190303969246,0.25995618211770094,-0.6488494925299743,-1.0034428116101795
49,0.07579016013595559,-0.8745702834626917,0.12939628598006456,-0.1882564987975827,0.919709523204039,-0.1683306099371565,0.30570851876649036,0.418041460564378,1.0904746255779558,-0.09217891167317892,-0.6488494925299743,-1.0034428116101795
50,0.42495514646485993,-0.8745702834626917,-0.1967089145431387,-0.8877956545242554,0.7018190782824465,-0.22883753701671258,0.8466568678862477,-0.7184070311263014,1.0242877532887724,-0.4443140054640583,0.9134177764932563,0.15578294752430955
51,-0.27337482619294984,-0.29353628562286505,-0.35976151480474056,-0.9906690597781778,0.9632876121883576,0.255217879619736,-0.3057983106732353,-0.8217205303709365,0.9581008809995862,0.7881588228040198,0.33784562474785573,1.3150087066587985
52,-0.7389281412981553,-1.165087282382605,-0.033656314281536856,-0.9906690597781778,0.48392863336085434,-0.8339068078122733,-1.2936170351527922,-0.9594718626970655,0.8257271364212166,-0.2682464585686184,0.2556210316413701,1.3150087066587985
53,-0.5061514837455521,-0.9714092831026628,0.12939628598006456,-1.0112437408289623,-0.03900843445096737,0.255217879619736,-0.6821102057130665,-0.9250340296155333,0.7595402641320333,-1.2366179664935375,0.2556210316413701,0.15578294752430955
54,-0.04059816864034656,-0.7777312838227205,2.086027489119285,-1.0318184218797466,4.405956641949515,0.19471095254017995,-0.11764236315331972,-0.2707152010663438,-0.9613184153867712,-0.9725166461503777,-1.2244216442753764,0.15578294752430955
55,0.07579016013595559,-0.29353628562286505,0.12939628598006456,-0.9495196976766088,-0.30047696835687804,-0.34985139117582476,1.2700077498060578,-1.02834752886013,-0.4318234370732929,0.25995618211770094,0.33784562474785573,0.15578294752430955
56,0.42495514646485993,-0.6808922841827495,0.04786998584926408,1.2313964937065471,-0.12616461241960436,0.13420402546062388,1.7874366054858257,0.8312954575428034,-0.696570926230032,0.08388863522226102,-0.8132986787429469,0.15578294752430955
57,-0.9717047988507586,-0.8745702834626917,-0.6043404151971429,1.3342698989604695,0.09172583250198812,0.9207940774948529,0.23515003844652202,1.1756737883581643,0.693353391842847,-1.1485841930458176,-1.3888708304883475,0.15578294752430955
58,-0.27337482619294984,0.9653707096967594,-1.5011297166359525,-0.2705552230007207,-0.08258652343528587,-0.591879099494049,-1.38769500891275,-0.2362773679848115,-0.5641971816516625,-0.9725166461503777,-0.3199511201040319,0.15578294752430955
59,0.6577318040174632,-0.7777312838227205,0.21092258611086548,-0.9700943787273932,-0.34405505734119657,0.5577525150175164,-0.6115517253930981,-0.4084665333924728,1.0904746255779558,-1.324651739941257,-0.5666248994234887,0.15578294752430955
60,-0.04059816864034656,-0.5840532845427784,-0.7673930154587447,-0.2088311798483671,2.009161747812,-0.2893444640962687,-0.32931780411322475,0.4524792936459103,-1.0936921599651408,-0.2682464585686184,-1.6355446098078057,0.15578294752430955
62,0.1921784889122567,1.836921706456499,-2.1533401176823594,-0.9906690597781778,-0.47478932429415177,-1.0759345161304976,0.3292280122064798,-0.9594718626970655,-1.1598790322543242,-1.324651739941257,-0.0732773407845737,-1.0034428116101795
64,0.42495514646485993,-0.3903752852628362,-0.522814115066342,-0.9289450166258242,-0.34405505734119657,-0.22883753701671258,-0.3528372975532142,-0.37402870031094054,-0.2994496924949233,-0.2682464585686184,-0.23772652699754487,0.15578294752430955
65,-0.7389281412981553,0.6748537107768459,-2.4794453182055625,-0.9700943787273932,0.7889752562510836,-0.34985139117582476,-0.3998762844331931,-0.13296386874021468,0.1638584135293717,0.4360237290131409,-1.2244216442753764,-1.0034428116101795
66,-0.5061514837455521,-0.19669728598289385,-0.7673930154587447,0.09978903591340024,-0.25689887937255956,-0.4708652453349369,-0.3057983106732353,-1.2005366942678297,0.1638584135293717,-0.0041451382254589515,1.6534391144516296,1.3150087066587985
67,-0.15698649741664766,-0.29353628562286505,-1.664182316897554,-0.9700943787273932,-0.21332079038824106,2.796508816961091,0.8701763613262371,-0.6150935318817047,-0.36563656478410667,-0.6203815523594982,-0.6488494925299743,-1.0034428116101795
68,-0.15698649741664766,-0.48721428490280716,-0.1967089145431387,-0.7849222492703328,0.00456965453335113,-0.2893444640962687,-0.9643441269929399,-0.4084665333924728,0.8919140087104029,1.3163614634903396,0.09117184542839749,2.4742344657932875
69,0.6577318040174632,-0.3903752852628362,-0.35976151480474056,0.8610522347924262,0.17888201047062513,-0.8339068078122733,-0.7526686860330348,0.8312954575428034,-0.4318234370732929,-1.2366179664935375,-0.8955232718494325,-1.0034428116101795
70,-0.7389281412981553,-0.09985828634292265,0.7816066870264715,0.387834570624383,0.4403505443765358,0.7997802233357407,2.5165409021254987,0.6246684590536099,-0.6303840539408458,0.171922408669981,-1.306646237381862,0.15578294752430955
71,-0.04059816864034656,0.1906587125769904,-0.8489193155895455,-0.2705552230007207,0.658240989298128,0.9510475410346309,2.387183688205557,0.6935441252166744,0.8257271364212166,0.9642263696994597,-0.8955232718494325,-1.0034428116101795
72,-0.9717047988507586,-0.09985828634292265,-0.44128781493554103,-0.2294058608991517,0.745397167266765,-0.22883753701671258,1.5052026842059523,0.9001711237058679,3.2746414111210527,1.9325978776243784,-0.4844003063170031,-1.0034428116101795
73,2.0543917493330808,-0.48721428490280716,1.0261855874188743,-1.0112437408289623,0.3531943664078988,-1.5599899327669462,-1.5288119695526867,0.1081009628305494,-1.6231871382786163,-0.0041451382254589515,-1.2244216442753764,0.15578294752430955
76,0.3085668176885578,-0.9714092831026628,0.21092258611086548,-0.9289450166258242,-0.12616461241960436,-0.22883753701671258,-1.176019567952845,-1.372725859675491,0.42860590268610793,-1.0605504195980977,1.7356637075581152,1.3150087066587985
77,0.1921784889122567,0.3843367118569328,0.04786998584926408,-0.9495196976766088,-0.16974270140392256,-0.8944137348918294,-1.599370449872655,-0.890596196534001,0.7595402641320333,1.4043952369380597,1.1600915558127145,1.3150087066587985
78,0.6577318040174632,-0.9714092831026628,-0.27823521467393963,0.593581381132228,0.7889752562510836,-0.531372172414493,-0.7997076729130137,0.7968576244612712,-1.6893740105678026,0.6120912759085808,-1.0599724580624037,-1.0034428116101795
79,-0.15698649741664766,2.5147947039362974,-0.44128781493554103,-0.10595777459444465,0.6146629003138095,-0.8339068078122733,-0.7526686860330348,0.38360362748284577,0.49479277497529417,-1.0605504195980977,-1.306646237381862,-1.0034428116101795
80,-0.04059816864034656,-0.5840532845427784,-0.1967089145431387,-0.9289450166258242,0.30961627742358033,-0.04731675577804436,-0.5409932450731298,-0.30515303414787603,1.2890352424455116,2.4608005183106982,0.00894725232191189,0.15578294752430955
81,0.3085668176885578,-0.7777312838227205,0.04786998584926408,2.074958416788711,0.17888201047062513,0.9813010045744089,0.6820204138063215,1.6233656184181602,0.09767154124018543,0.9642263696994597,-1.1421970511688908,0.15578294752430955
82,0.3085668176885578,0.5780147111368752,-1.093498215981948,0.03806499276104663,0.745397167266765,0.7392732962561847,0.6349814269263426,0.28029012823824895,-0.16707594791655375,-0.6203815523594982,-0.4844003063170031,-1.0034428116101795
83,0.5413434752411611,-0.5840532845427784,-0.27823521467393963,0.4701332948275208,0.04814774351766963,0.43673866085840424,1.646319644845889,0.9690467898689707,0.8919140087104029,-0.2682464585686184,-0.8955232718494325,0.15578294752430955
84,0.3085668176885578,1.4495657078966149,2.249080089380887,1.2108218126557626,-0.03900843445096737,1.1628217858130772,0.4233059859664376,1.2445494545212288,-0.5641971816516625,-0.35628023201633835,-1.5533200167013201,-1.0034428116101795
85,0.3085668176885578,1.546404707536586,2.3306063895116877,1.2108218126557626,-0.08258652343528587,1.041807931653965,0.3527475056464693,1.2789872876027994,-0.49801030936247626,-0.2682464585686184,-1.5533200167013201,0.15578294752430955
86,0.42495514646485993,1.0622097093367306,2.4121326896424886,1.0462243642494866,-0.08258652343528587,1.2233287128926331,0.4468254794064271,1.2445494545212288,-0.696570926230032,-0.4443140054640583,-1.5533200167013201,0.15578294752430955
87,-0.04059816864034656,-0.29353628562286505,-0.1967089145431387,1.51944202841753,0.17888201047062513,2.070425692006418,1.5287221776459416,1.1756737883581643,0.1638584135293717,-0.09217891167317892,-0.7310740856364614,0.15578294752430955
91,-0.8553164700744574,-0.09985828634292265,0.7816066870264715,0.32611052747202957,0.13530392148630663,1.828397983688194,2.493021408685509,0.6591062921351422,-0.49801030936247626,-0.18021268512089889,-1.306646237381862,-1.0034428116101795
92,0.07579016013595559,-0.3903752852628362,-0.033656314281536856,-0.8672209734734708,-0.47478932429415177,0.7392732962561847,-0.02356438939336192,-1.3038501935124265,0.42860590268610793,-0.7964490992549377,1.6534391144516296,1.3150087066587985
93,0.07579016013595559,-0.6808922841827495,-0.033656314281536856,-0.8466462924226864,-0.5183674132784702,0.7997802233357407,-0.02356438939336192,-1.3382880265939587,0.3624190303969246,-0.7084153258072182,1.6534391144516296,1.3150087066587985
94,0.7741201327937643,-1.0682482827426338,-0.11518261441233778,-0.8672209734734708,-0.25689887937255956,0.9813010045744089,0.2586695318865115,-0.7528448642078337,0.09767154124018543,-0.4443140054640583,0.7489685902802851,1.3150087066587985
95,0.3085668176885578,-0.19669728598289385,-0.35976151480474056,1.3342698989604695,-0.08258652343528587,1.6468772024495257,2.422462928365541,1.0723602891135675,-1.0275052876759545,-0.6203815523594982,-1.1421970511688908,0.15578294752430955
96,-0.9717047988507586,0.5780147111368752,2.6567115900348917,2.0543837357379267,0.00456965453335113,-0.531372172414493,0.6349814269263426,1.4167386199289285,-0.36563656478410667,0.08388863522226102,-1.471095423594833,0.15578294752430955
97,2.0543917493330808,-0.14827778616290824,0.21092258611086548,-0.9700943787273932,-0.5183674132784702,-1.1969483702896098,-1.340656022032771,-0.8561583634524688,-1.6231871382786163,-1.1485841930458176,0.6667439971737995,1.3150087066587985
98,3.4510516946487004,0.7716927104168171,1.0261855874188743,0.9433509589955642,-0.34405505734119657,-1.8625245681647267,-1.2700975417128026,0.6246684590536099,-2.020308372013725,-1.676786833732137,-0.40217571321051754,-2.1626685707446685
100,0.6577318040174632,-0.29353628562286505,0.29244888624166643,1.560591390519099,0.6146629003138095,1.041807931653965,1.2935272432460472,1.2789872876027994,-1.2922527768326937,-0.4443140054640583,-1.2244216442753764,-1.0034428116101795
101,0.3085668176885578,-1.5524432809424895,-0.11518261441233778,0.7581788295385037,0.3531943664078988,1.7678910566086379,0.5879424400463638,0.8312954575428034,1.355222114734695,-0.7084153258072182,-0.9777478649559181,-1.0034428116101795
102,-0.9717047988507586,-0.6808922841827495,-0.7673930154587447,1.272545855808116,0.17888201047062513,1.2233287128926331,0.6349814269263426,1.1067981221950998,0.9581008809995862,-0.8844828727026577,-0.9777478649559181,-1.0034428116101795
103,0.7741201327937643,0.239078212396976,0.5370277866340692,2.671624167261461,0.5710848113294911,0.5577525150175164,0.7760983875662794,2.1399331146411824,-1.358439649121877,-0.2682464585686184,-1.306646237381862,-1.0034428116101795
105,0.5413434752411611,-1.4556042813025183,-0.11518261441233778,1.7457635199761594,0.22246009945494333,-0.04731675577804436,-0.6585907122730771,1.2445494545212288,0.0314846689510021,-1.2366179664935375,-1.1421970511688908,0.15578294752430955
107,0.3085668176885578,-0.48721428490280716,0.12939628598006456,2.1778318220426334,-0.25689887937255956,1.5258633482904136,0.7996178810062688,1.7955547838258217,-0.23326282020573708,0.8761925962517397,-1.2244216442753764,0.15578294752430955
109,0.07579016013595559,0.48117571149690397,-0.44128781493554103,-0.9495196976766088,0.22246009945494333,0.13420402546062388,1.1759297760461,-0.37402870031094054,0.49479277497529417,0.9642263696994597,-0.23772652699754487,-1.0034428116101795
110,-0.3897631549692509,-1.0682482827426338,1.6783959884652813,0.5318573379798744,1.573380857968816,1.7678910566086379,0.6114619334863532,0.7279819582982067,-2.020308372013725,-0.8844828727026577,-1.471095423594833,0.15578294752430955
111,0.42495514646485993,-0.09985828634292265,1.0261855874188743,2.6407621456852843,0.2660381884392618,0.6182594420970725,2.7752553299653826,2.1399331146411824,-1.0275052876759545,0.25995618211770094,-1.3888708304883475,-1.0034428116101795
112,0.42495514646485993,0.2874977122169616,1.3522907879420776,1.51944202841753,0.4403505443765358,2.009918764926862,1.3640857235660155,1.5200521191735252,-1.2260659045435105,-0.18021268512089889,-1.1421970511688908,-1.0034428116101795
113,-0.15698649741664766,1.2558877086166724,0.04786998584926408,0.6758801053353657,0.13530392148630663,-0.34985139117582476,0.30570851876649036,1.0379224560320353,0.1638584135293717,0.171922408669981,-1.2244216442753764,-1.0034428116101795
115,-1.5536464427322663,1.982180205916456,-2.7240242185979655,-0.9083703355750398,0.832553345235402,-1.6204968598465024,-0.7997076729130137,0.07366312974901713,2.877520177385944,-0.7964490992549377,-0.7310740856364614,-2.1626685707446685
116,-0.9717047988507586,0.2874977122169616,-0.7673930154587447,-0.5380260766609191,-0.21332079038824106,-0.591879099494049,0.14107206468656422,-0.8217205303709365,0.7595402641320333,-0.4443140054640583,0.584519404067314,0.15578294752430955
117,0.1921784889122567,-1.358765281662547,0.5370277866340692,-0.8672209734734708,-0.47478932429415177,-1.1364414432100538,-1.2230585548328239,-0.9250340296155333,-0.03470220333818416,-0.6203815523594982,0.9956423695997434,0.15578294752430955
119,0.5413434752411611,0.3843367118569328,1.1892381876804758,1.51944202841753,0.6146629003138095,1.3443425670517453,1.387605217006005,1.5200521191735252,-1.0275052876759545,0.08388863522226102,-1.1421970511688908,-1.0034428116101795
120,-1.0880931276270596,0.7716927104168171,-2.397919018074762,-0.044233731442091216,0.00456965453335113,-0.8339068078122733,-1.176019567952845,-0.13296386874021468,0.1638584135293717,0.171922408669981,-0.3199511201040319,-1.0034428116101795
121,1.1232851191226687,-0.3903752852628362,-0.11518261441233778,1.2931205368589003,0.3531943664078988,0.43673866085840424,0.023474597486616976,1.5889277853365897,-1.2260659045435105,0.4360237290131409,-1.471095423594833,-1.0034428116101795
122,0.6577318040174632,-1.165087282382605,-0.1967089145431387,0.19237510064193028,0.5710848113294911,-0.22883753701671258,-0.14116185659330915,0.4869171267274426,0.6271665195536638,-1.324651739941257,-0.7310740856364614,-1.0034428116101795
123,0.07579016013595559,-0.8745702834626917,-0.44128781493554103,-0.1882564987975827,0.5275067223451728,-1.257455297369166,0.21163054500653258,0.4869171267274426,0.6271665195536638,-1.1485841930458176,-1.2244216442753764,0.15578294752430955
124,-0.5061514837455521,-1.4556042813025183,1.1077118875496748,-0.8877956545242554,2.009161747812,0.3157248066992921,0.49386446628640596,-0.3395908672294083,0.09767154124018543,-1.1485841930458176,-0.6488494925299743,0.15578294752430955
125,-0.15698649741664766,-0.8745702834626917,0.21092258611086548,-0.9906690597781778,-0.8669921251530182,1.7073841295290817,0.14107206468656422,-0.890596196534001,0.49479277497529417,-0.09217891167317892,0.33784562474785573,0.15578294752430955
126,0.6577318040174632,1.0622097093367306,-0.8489193155895455,0.2232371222181071,-0.5619455022627887,-0.34985139117582476,-0.2587593237932564,0.07366312974901713,-0.36563656478410667,-0.6203815523594982,-0.0732773407845737,-1.0034428116101795
127,-0.3897631549692509,-0.3903752852628362,-0.11518261441233778,0.346685208522814,-0.34405505734119657,0.7997802233357407,1.5522416710859313,0.6935441252166744,1.6861564761806205,0.4360237290131409,-0.7310740856364614,1.3150087066587985
129,-0.8553164700744574,0.1906587125769904,1.8414485887268832,-0.6614741629656259,0.00456965453335113,0.6787663691766286,1.1053712957261317,-0.4773421995555756,0.7595402641320333,0.7001250493562998,0.2556210316413701,0.15578294752430955
130,-1.320869785179663,-0.19669728598289385,-0.6858667153279439,0.9227762779447798,-1.1284606590589288,-1.6810037869260583,-1.8816043711525283,0.07366312974901713,1.2890352424455116,-1.0605504195980977,0.00894725232191189,-1.0034428116101795
132,-0.3897631549692509,1.4011462080766293,0.5370277866340692,1.4782926663159608,-0.34405505734119657,1.4653564212108574,2.4459824218055304,1.4167386199289285,0.23004528581855502,0.7001250493562998,-1.306646237381862,-1.0034428116101795
134,-0.04059816864034656,-0.09985828634292265,-0.9304456157203465,0.4495586137767364,-0.5183674132784702,1.2233287128926331,1.5522416710859313,0.7968576244612712,-0.03470220333818416,0.25995618211770094,-1.3888708304883475,-1.0034428116101795
135,-0.15698649741664766,-0.09985828634292265,-0.1967089145431387,2.0132343736363576,-0.4312112353098336,0.5577525150175164,0.9877738285261843,1.4167386199289285,0.42860590268610793,0.6120912759085808,-0.8132986787429469,-1.0034428116101795
136,1.588838434227874,-0.48721428490280716,0.5370277866340692,-0.9700943787273932,-0.8234140361686996,0.07369709838106779,-0.3763567909932037,-0.6150935318817047,-0.49801030936247626,-0.9725166461503777,0.09117184542839749,0.15578294752430955
137,0.3085668176885578,0.8685317100567882,2.7382378901656925,0.9433509589955642,-0.03900843445096737,0.8602871504152968,0.4233059859664376,1.2789872876027994,-0.23326282020573708,-0.4443140054640583,-1.5533200167013201,-1.0034428116101795
138,-0.04059816864034656,-0.8745702834626917,0.21092258611086548,-0.8260716113719018,-0.47478932429415177,-0.2893444640962687,-0.9643441269929399,-0.7184070311263014,-0.2994496924949233,0.4360237290131409,0.17339643853488454,1.3150087066587985
139,1.472450105451573,-0.003019286702951454,0.45550148650326827,-0.8260716113719018,-0.7362578582000626,-1.0154275890509417,-1.3641755154727606,-0.5117800326371078,0.23004528581855502,0.25995618211770094,0.9956423695997434,0.15578294752430955
140,-0.6225398125218542,0.2874977122169616,0.04786998584926408,-0.7643475682195483,-0.03900843445096737,-0.8944137348918294,-1.4112145023527394,-0.37402870031094054,0.693353391842847,-0.5323477789117783,-0.3199511201040319,-1.0034428116101795
142,1.2396734478989708,-0.6808922841827495,0.5370277866340692,-0.9700943787273932,-0.30047696835687804,0.19471095254017995,-0.705629699153056,-0.6150935318817047,0.09767154124018543,0.4360237290131409,0.17339643853488454,0.15578294752430955
143,1.9380034205567795,-0.6808922841827495,0.6185540867648697,-0.3322792661530741,-0.4312112353098336,-0.6523860265736051,-0.8937856466729716,0.31472796131978126,-0.10088907562736749,0.34798995556542095,-0.7310740856364614,0.15578294752430955
